dataset,protocol,model,seed,n_trials,n_subjects,mcc,kappa,balanced_accuracy,pr_auc,roc_auc,macro_f1,sensitivity,specificity,ece,accuracy
restaurant_logo,epochwise,logreg,2,440,15,0.2031939106854816,0.19364406779661025,0.6088095238095239,0.81915868681557,0.6579999999999999,0.5875931193281864,0.6033333333333334,0.6142857142857143,0.1430051034090909,0.6068181818181818
restaurant_logo,epochwise,logreg,3,440,15,0.2776248504625154,0.24880191693290732,0.6483333333333333,0.8233308907779908,0.6668095238095239,0.6042478658103609,0.5466666666666666,0.75,0.13782346501136364,0.6113636363636363
restaurant_logo,epochwise,logreg,4,440,15,0.14737925778827338,0.141211604095563,0.5788095238095239,0.8281371979735499,0.6620238095238096,0.5619127416362439,0.5933333333333334,0.5642857142857143,0.15399276669318185,0.5840909090909091
restaurant_logo,epochwise,svm_rbf,0,440,15,-0.004469464014190664,-0.003019323671497487,0.4988095238095238,0.6616977616063398,0.4649285714285714,0.44706597092186184,0.9333333333333333,0.06428571428571428,0.03163209453464576,0.6568181818181819
restaurant_logo,epochwise,svm_rbf,1,440,15,0.09176157322506413,0.08531317494600432,0.5376190476190477,0.7126926149923483,0.5202142857142857,0.5304747914299177,0.8466666666666667,0.22857142857142856,0.0350493157748569,0.65
restaurant_logo,epochwise,svm_rbf,2,440,15,-0.04366042559773806,-0.03956043956043942,0.4828571428571428,0.6472517152315411,0.42954761904761907,0.4621179815209666,0.83,0.1357142857142857,0.07858523951578184,0.6090909090909091
restaurant_logo,epochwise,svm_rbf,3,440,15,0.07296074588606927,0.07187499999999991,0.5383333333333333,0.7051766959184473,0.5298333333333334,0.5327433628318584,0.6266666666666667,0.45,0.035233477164006745,0.5704545454545454
restaurant_logo,epochwise,svm_rbf,4,440,15,-0.02935197542821371,-0.024137931034482696,0.49,0.6564713176733895,0.4258333333333333,0.4562929061784897,0.88,0.1,0.051984938878427076,0.6318181818181818
restaurant_logo,permuted_subjectwise,deepconvnet,0,440,15,0.0557543957723492,0.04976114649681529,0.5297619047619048,0.6850553566276912,0.5034047619047619,0.4984003236126945,0.4666666666666667,0.5928571428571429,0.16933893161458952,0.5068181818181818
restaurant_logo,permuted_subjectwise,deepconvnet,1,440,15,-0.10573204876555968,-0.0964343598055104,0.44333333333333336,0.6548083859210897,0.44930952380952377,0.42722885445770886,0.43666666666666665,0.45,0.1832765342131483,0.4409090909090909
restaurant_logo,permuted_subjectwise,deepconvnet,2,440,15,-0.06787572521712333,-0.06291118421052655,0.4635714285714285,0.6681350890841029,0.47861904761904756,0.4490358126721763,0.47,0.45714285714285713,0.1658951760721252,0.4659090909090909
restaurant_logo,permuted_subjectwise,deepconvnet,3,440,15,-0.03403079837581302,-0.03304347826086973,0.4819047619047619,0.6813181436711274,0.49971428571428567,0.4763636363636364,0.5566666666666666,0.40714285714285714,0.16443421965690724,0.509090909090909
restaurant_logo,permuted_subjectwise,deepconvnet,4,440,15,-0.017272584524684702,-0.017055655296229766,0.490952380952381,0.6739821133242405,0.47102380952380957,0.4885337667027808,0.6033333333333334,0.37857142857142856,0.11822993110752464,0.5318181818181819
restaurant_logo,permuted_subjectwise,eegnet,0,440,15,0.024281203910721503,0.023725834797891032,0.5128571428571429,0.7021805637313759,0.5503809523809523,0.5066169286792788,0.59,0.4357142857142857,0.1667078267400167,0.5409090909090909
restaurant_logo,permuted_subjectwise,eegnet,1,440,15,-0.044137008006443525,-0.04361510791366907,0.47690476190476194,0.6548746160236542,0.46842857142857136,0.4753586989076566,0.5966666666666667,0.35714285714285715,0.17085990040196164,0.5204545454545455
restaurant_logo,permuted_subjectwise,eegnet,2,440,15,0.04609405072521915,0.03941267387944347,0.5242857142857142,0.6881413965593398,0.5205714285714285,0.4825037989966486,0.42,0.6285714285714286,0.18638273186710042,0.4863636363636364
restaurant_logo,permuted_subjectwise,eegnet,3,440,15,0.06273389766674027,0.05994897959183676,0.5335714285714286,0.7579291687088108,0.5744047619047619,0.5198462465592781,0.56,0.5071428571428571,0.18534916596430726,0.5431818181818182
restaurant_logo,permuted_subjectwise,eegnet,4,440,15,-0.049142295765099334,-0.048813868613138744,0.47452380952380946,0.6626475033079647,0.4716666666666667,0.474006326109214,0.6133333333333333,0.3357142857142857,0.18112019621061554,0.525
restaurant_logo,permuted_subjectwise,logreg,0,440,15,-0.060418313580319814,-0.057335581787521184,0.4676190476190476,0.6824477979361787,0.47695238095238096,0.458128078817734,0.5066666666666667,0.42857142857142855,0.21211071399090906,0.4818181818181818
restaurant_logo,permuted_subjectwise,logreg,1,440,15,-0.0022190782894576204,-0.0020424836601307117,0.4988095238095238,0.6987906392913777,0.5132857142857142,0.47883635822829856,0.48333333333333334,0.5142857142857142,0.20648306260031812,0.49318181818181817
restaurant_logo,permuted_subjectwise,logreg,2,440,15,0.04970067269150867,0.04582651391162029,0.5266666666666666,0.7228457831626475,0.5346904761904763,0.50415683272735,0.5033333333333333,0.55,0.1852861507840909,0.5181818181818182
restaurant_logo,permuted_subjectwise,logreg,3,440,15,-0.109714708835907,-0.09404024767801844,0.4421428571428571,0.6530171615446145,0.4305952380952381,0.4112838988124678,0.37,0.5142857142857142,0.26428854712272726,0.4159090909090909
restaurant_logo,permuted_subjectwise,logreg,4,440,15,0.11356397403899043,0.10613598673300162,0.560952380952381,0.7249052667414042,0.555952380952381,0.5385175196386909,0.5433333333333333,0.5785714285714286,0.15818396837272725,0.5545454545454546
restaurant_logo,permuted_subjectwise,svm_rbf,0,440,15,-0.037314471903303746,-0.036231884057971175,0.4833333333333334,0.7175221376754107,0.5475238095238095,0.475902510536925,0.7666666666666667,0.2,0.03947407188092018,0.5863636363636363
restaurant_logo,permuted_subjectwise,svm_rbf,1,440,15,0.0035964675375272214,0.003542510121457454,0.5016666666666667,0.6719655635180595,0.4964047619047619,0.49872389717348,0.7533333333333333,0.25,0.05579327937736707,0.5931818181818181
restaurant_logo,permuted_subjectwise,svm_rbf,2,440,15,0.0038248539471547566,0.0012787723785167016,0.5004761904761905,0.6719500833497474,0.4799523809523809,0.4169683849053787,0.9866666666666667,0.014285714285714285,0.047365038700486355,0.6772727272727272
restaurant_logo,permuted_subjectwise,svm_rbf,3,440,15,0.02941336658859615,0.02941176470588225,0.5147619047619048,0.6678644605140405,0.48445238095238097,0.5146943713086174,0.6866666666666666,0.34285714285714286,0.061395467615315925,0.5772727272727273
restaurant_logo,permuted_subjectwise,svm_rbf,4,440,15,-0.00045407403454721134,-0.00044802867383508804,0.49976190476190474,0.6668114370702258,0.46840476190476193,0.49670650416124323,0.6066666666666667,0.39285714285714285,0.052607783626915934,0.5386363636363637
restaurant_logo,subjectwise,deepconvnet,0,440,15,-0.019518001458970664,-0.018181818181818077,0.4895238095238095,0.6648149563872272,0.4759047619047619,0.4735042735042735,0.49333333333333335,0.4857142857142857,0.1754312639566541,0.4909090909090909
restaurant_logo,subjectwise,deepconvnet,1,440,15,0.018739139666284453,0.01856884057971009,0.5097619047619047,0.7224689909659127,0.5487142857142857,0.5072508257016332,0.6266666666666667,0.39285714285714285,0.15759036165069454,0.5522727272727272
restaurant_logo,subjectwise,deepconvnet,2,440,15,-0.07328416800608244,-0.06696428571428581,0.46071428571428574,0.6748117089691008,0.4716666666666667,0.44312350732634675,0.45,0.4714285714285714,0.17048293759721814,0.45681818181818185
restaurant_logo,subjectwise,deepconvnet,3,440,15,0.03950444100560739,0.03897849462365588,0.5207142857142857,0.6689529256088441,0.49476190476190474,0.5165407305982386,0.62,0.42142857142857143,0.1693749322809957,0.5568181818181818
restaurant_logo,subjectwise,deepconvnet,4,440,15,-0.04569033906175434,-0.04263245033112595,0.4754761904761905,0.646540722526693,0.4684047619047619,0.4612888221173124,0.4866666666666667,0.4642857142857143,0.15832491226028644,0.47954545454545455
restaurant_logo,subjectwise,eegnet,0,440,15,0.01777009222950583,0.01686340640809436,0.5095238095238095,0.6909946557985236,0.5113333333333334,0.4961541785498228,0.5333333333333333,0.4857142857142857,0.18516889883074772,0.5181818181818182
restaurant_logo,subjectwise,eegnet,1,440,15,0.006684386447733116,0.006421232876712368,0.5035714285714286,0.6840338797284435,0.5195714285714286,0.4937813183277989,0.55,0.45714285714285713,0.1682399451563304,0.5204545454545455
restaurant_logo,subjectwise,eegnet,2,440,15,0.031943828249996996,0.029950083194675625,0.5171428571428571,0.6738219989963377,0.504404761904762,0.4999571146753581,0.52,0.5142857142857142,0.18050425616798524,0.5181818181818182
restaurant_logo,subjectwise,eegnet,3,440,15,0.02396976390165164,0.022022838499184405,0.5128571428571429,0.6665975658395442,0.5126904761904763,0.4909137228260869,0.49,0.5357142857142857,0.20833700810925979,0.5045454545454545
restaurant_logo,subjectwise,eegnet,4,440,15,-0.07103188849707023,-0.07065217391304346,0.46595238095238095,0.6416652635761659,0.45583333333333326,0.4634777387827357,0.7033333333333334,0.22857142857142856,0.1730095222140803,0.5522727272727272
restaurant_logo,subjectwise,logreg,0,440,15,0.08162410634052437,0.07578253706754534,0.5438095238095237,0.7664381158277362,0.5867619047619048,0.5213208472876981,0.5233333333333333,0.5642857142857143,0.20764612169545452,0.5363636363636364
restaurant_logo,subjectwise,logreg,1,440,15,0.045248145906160255,0.04228855721393021,0.5242857142857142,0.7599214857001126,0.5718571428571428,0.5055544853271688,0.52,0.5285714285714286,0.19964275072090912,0.5227272727272727
restaurant_logo,subjectwise,logreg,2,440,15,0.12527915021801608,0.11888701517706568,0.5671428571428572,0.802046283443038,0.6279523809523809,0.548440065681445,0.57,0.5642857142857143,0.1745595299636364,0.5681818181818182
restaurant_logo,subjectwise,logreg,3,440,15,0.10610706030924819,0.10025167785234912,0.5569047619047619,0.7459212968434182,0.5662142857142857,0.5379122033186305,0.5566666666666666,0.5571428571428572,0.21030329922727267,0.5568181818181818
restaurant_logo,subjectwise,logreg,4,440,15,0.15082830715620535,0.14413265306122447,0.5807142857142857,0.799154918673638,0.6412142857142857,0.5628450901509845,0.59,0.5714285714285714,0.16542268685227274,0.5840909090909091
restaurant_logo,subjectwise,svm_rbf,0,440,15,0.021322555373316426,0.020703933747411973,0.5095238095238095,0.6926541680361362,0.5076666666666667,0.5046990758920391,0.7833333333333333,0.2357142857142857,0.05014915004278387,0.6090909090909091
restaurant_logo,subjectwise,svm_rbf,1,440,15,0.0017694958208152355,0.001630434782608714,0.5007142857142857,0.6872628184518237,0.5069523809523809,0.4860639972023081,0.83,0.17142857142857143,0.08497695576883496,0.6204545454545455
restaurant_logo,subjectwise,svm_rbf,2,440,15,-0.0035747358200280345,-0.0035282258064515126,0.49833333333333335,0.704788137629313,0.5074761904761904,0.4955630577847592,0.7466666666666667,0.25,0.03999059196152177,0.5886363636363636
restaurant_logo,subjectwise,svm_rbf,3,440,15,-0.037314471903303746,-0.036231884057971175,0.4833333333333334,0.681567669524892,0.486547619047619,0.475902510536925,0.7666666666666667,0.2,0.06600265454042423,0.5863636363636363
restaurant_logo,subjectwise,svm_rbf,4,440,15,-0.021444913808713252,-0.02025586353944564,0.490952380952381,0.7017007999024967,0.5418333333333334,0.47898519163763065,0.8033333333333333,0.17857142857142858,0.03637083382933246,0.6045454545454545
